store_id,baked_date,transaction_date,product_id,quantity_start_of_day,quantity_sold
5,1/7/2018,1/11/2018,79,18,2
8,1/6/2018,1/11/2018,79,18,2
3,12/30/2017,1/12/2018,69,18,6
5,1/1/2018,1/12/2018,69,18,4
8,12/29/2017,1/12/2018,69,18,7
3,1/7/2018,1/12/2018,70,18,3
5,1/5/2018,1/12/2018,70,18,4
8,1/5/2018,1/12/2018,70,18,5
3,1/11/2018,1/12/2018,71,18,4
5,1/11/2018,1/12/2018,71,18,5
8,1/11/2018,1/12/2018,71,18,17
3,1/7/2018,1/12/2018,72,48,2
5,1/8/2018,1/12/2018,72,48,8
8,1/8/2018,1/12/2018,72,48,3
3,1/11/2018,1/12/2018,73,18,3
5,1/11/2018,1/12/2018,73,18,12
8,1/11/2018,1/12/2018,73,18,3
3,12/30/2017,1/12/2018,74,18,5
5,12/30/2017,1/12/2018,74,18,4
8,12/31/2017,1/12/2018,74,18,4
3,1/11/2018,1/12/2018,75,18,6
5,1/11/2018,1/12/2018,75,18,10
8,1/11/2018,1/12/2018,75,18,7
3,1/1/2018,1/12/2018,76,18,5
5,12/29/2017,1/12/2018,76,18,6
8,1/3/2018,1/12/2018,76,18,3
3,1/5/2018,1/12/2018,77,48,5
5,1/5/2018,1/12/2018,77,48,4
8,1/5/2018,1/12/2018,77,48,3
3,1/8/2018,1/12/2018,78,18,1
5,1/8/2018,1/12/2018,78,18,3
8,1/6/2018,1/12/2018,78,18,2
3,1/5/2018,1/12/2018,79,18,5
5,1/6/2018,1/12/2018,79,18,9
8,1/8/2018,1/12/2018,79,18,7
3,12/31/2017,1/13/2018,69,18,6
5,1/5/2018,1/13/2018,69,18,7
8,1/2/2018,1/13/2018,69,18,2
3,1/9/2018,1/13/2018,70,18,3
5,1/7/2018,1/13/2018,70,18,4
8,1/8/2018,1/13/2018,70,18,5
3,1/12/2018,1/13/2018,71,18,8
5,1/12/2018,1/13/2018,71,18,13
8,1/12/2018,1/13/2018,71,18,13
3,1/6/2018,1/13/2018,72,48,2
5,1/6/2018,1/13/2018,72,48,3
3,1/12/2018,1/13/2018,73,18,9
5,1/12/2018,1/13/2018,73,18,8
8,1/12/2018,1/13/2018,73,18,8
3,1/6/2018,1/13/2018,74,18,5
5,1/4/2018,1/13/2018,74,18,4
8,12/31/2017,1/13/2018,74,18,4
3,1/12/2018,1/13/2018,75,18,2
5,1/12/2018,1/13/2018,75,18,7
8,1/12/2018,1/13/2018,75,18,5
3,12/30/2017,1/13/2018,76,18,2
5,1/3/2018,1/13/2018,76,18,7
8,1/6/2018,1/13/2018,76,18,3
3,1/6/2018,1/13/2018,77,48,2
5,1/7/2018,1/13/2018,77,48,6
3,1/9/2018,1/13/2018,78,18,1
5,1/9/2018,1/13/2018,78,18,4
8,1/7/2018,1/13/2018,78,18,9
3,1/9/2018,1/13/2018,79,18,4
5,1/8/2018,1/13/2018,79,18,7
8,1/8/2018,1/13/2018,79,18,9
3,1/5/2018,1/14/2018,69,18,4
5,1/3/2018,1/14/2018,69,18,7
8,1/7/2018,1/14/2018,69,18,8
3,1/9/2018,1/14/2018,70,18,2
5,1/7/2018,1/14/2018,70,18,4
8,1/9/2018,1/14/2018,70,18,8
3,1/13/2018,1/14/2018,71,18,3
5,1/13/2018,1/14/2018,71,18,9
8,1/13/2018,1/14/2018,71,18,13
3,1/9/2018,1/14/2018,72,48,6
8,1/7/2018,1/14/2018,72,48,3
3,1/13/2018,1/14/2018,73,18,3
5,1/13/2018,1/14/2018,73,18,7
8,1/13/2018,1/14/2018,73,18,6
3,1/7/2018,1/14/2018,74,18,1
5,1/6/2018,1/14/2018,74,18,6
8,1/3/2018,1/14/2018,74,18,6
3,1/13/2018,1/14/2018,75,18,3
5,1/13/2018,1/14/2018,75,18,5
8,1/13/2018,1/14/2018,75,18,11
3,1/2/2018,1/14/2018,76,18,3
5,1/4/2018,1/14/2018,76,18,10
8,1/7/2018,1/14/2018,76,18,9
3,1/10/2018,1/14/2018,77,48,2
8,1/10/2018,1/14/2018,77,48,6
3,1/9/2018,1/14/2018,78,18,1
5,1/10/2018,1/14/2018,78,18,3
8,1/10/2018,1/14/2018,78,18,10
3,1/9/2018,1/14/2018,79,18,5
5,1/8/2018,1/14/2018,79,18,6
8,1/10/2018,1/14/2018,79,18,10
3,1/3/2018,1/15/2018,69,18,4
5,1/1/2018,1/15/2018,69,18,1
8,1/3/2018,1/15/2018,69,18,5
3,1/8/2018,1/15/2018,70,18,5
5,1/11/2018,1/15/2018,70,18,4
8,1/8/2018,1/15/2018,70,18,10
3,1/14/2018,1/15/2018,71,18,6
5,1/14/2018,1/15/2018,71,18,8
8,1/14/2018,1/15/2018,71,18,8
3,1/8/2018,1/15/2018,72,48,6
5,1/9/2018,1/15/2018,72,48,3
8,1/11/2018,1/15/2018,72,48,7
3,1/14/2018,1/15/2018,73,18,5
5,1/14/2018,1/15/2018,73,18,5
8,1/14/2018,1/15/2018,73,18,8
3,1/6/2018,1/15/2018,74,18,2
5,1/1/2018,1/15/2018,74,18,1
8,1/6/2018,1/15/2018,74,18,2
3,1/14/2018,1/15/2018,75,18,7
5,1/14/2018,1/15/2018,75,18,1
8,1/14/2018,1/15/2018,75,18,8
3,1/3/2018,1/15/2018,76,18,6
5,1/8/2018,1/15/2018,76,18,3
8,1/3/2018,1/15/2018,76,18,3
3,1/11/2018,1/15/2018,77,48,4
5,1/11/2018,1/15/2018,77,48,4
8,1/8/2018,1/15/2018,77,48,4
3,1/11/2018,1/15/2018,78,18,4
5,1/11/2018,1/15/2018,78,18,3
8,1/9/2018,1/15/2018,78,18,4
3,1/11/2018,1/15/2018,79,18,4
5,1/9/2018,1/15/2018,79,18,3
8,1/8/2018,1/15/2018,79,18,5
3,1/3/2018,1/16/2018,69,18,3
5,1/4/2018,1/16/2018,69,18,6
8,1/9/2018,1/16/2018,69,18,4
3,1/11/2018,1/16/2018,70,18,6
5,1/9/2018,1/16/2018,70,18,7
8,1/12/2018,1/16/2018,70,18,5
3,1/15/2018,1/16/2018,71,18,7
5,1/15/2018,1/16/2018,71,18,11
8,1/15/2018,1/16/2018,71,18,5
3,1/9/2018,1/16/2018,72,48,5
5,1/12/2018,1/16/2018,72,48,3
8,1/9/2018,1/16/2018,72,48,8
3,1/15/2018,1/16/2018,73,18,6
5,1/15/2018,1/16/2018,73,18,1
8,1/15/2018,1/16/2018,73,18,5
3,1/8/2018,1/16/2018,74,18,5
5,1/7/2018,1/16/2018,74,18,2
8,1/4/2018,1/16/2018,74,18,2
3,1/15/2018,1/16/2018,75,18,4
5,1/15/2018,1/16/2018,75,18,2
8,1/15/2018,1/16/2018,75,18,9
3,1/9/2018,1/16/2018,76,18,1
5,1/4/2018,1/16/2018,76,18,4
8,1/5/2018,1/16/2018,76,18,2
3,1/10/2018,1/16/2018,77,48,4
5,1/12/2018,1/16/2018,77,48,5
8,1/11/2018,1/16/2018,77,48,5
3,1/11/2018,1/16/2018,78,18,2
5,1/11/2018,1/16/2018,78,18,3
8,1/12/2018,1/16/2018,78,18,8
3,1/12/2018,1/16/2018,79,18,10
5,1/11/2018,1/16/2018,79,18,3
8,1/10/2018,1/16/2018,79,18,5
3,1/9/2018,1/17/2018,69,18,4
5,1/10/2018,1/17/2018,69,18,6
8,1/10/2018,1/17/2018,69,18,3
3,1/12/2018,1/17/2018,70,18,4
5,1/10/2018,1/17/2018,70,18,1
8,1/13/2018,1/17/2018,70,18,2
3,1/16/2018,1/17/2018,71,18,3
5,1/16/2018,1/17/2018,71,18,6
8,1/16/2018,1/17/2018,71,18,8
3,1/12/2018,1/17/2018,72,48,5
5,1/12/2018,1/17/2018,72,48,2
8,1/12/2018,1/17/2018,72,48,1
3,1/16/2018,1/17/2018,73,18,7
5,1/16/2018,1/17/2018,73,18,7
8,1/16/2018,1/17/2018,73,18,6
3,1/8/2018,1/17/2018,74,18,6
5,1/5/2018,1/17/2018,74,18,5
8,1/9/2018,1/17/2018,74,18,3
3,1/16/2018,1/17/2018,75,18,3
5,1/16/2018,1/17/2018,75,18,4
8,1/16/2018,1/17/2018,75,18,7
3,1/3/2018,1/17/2018,76,18,9
5,1/5/2018,1/17/2018,76,18,4
8,1/10/2018,1/17/2018,76,18,3
3,1/12/2018,1/17/2018,77,48,3
5,1/11/2018,1/17/2018,77,48,5
8,1/11/2018,1/17/2018,77,48,2
3,1/13/2018,1/17/2018,78,18,9
5,1/13/2018,1/17/2018,78,18,8
8,1/12/2018,1/17/2018,78,18,2
3,1/11/2018,1/17/2018,79,18,2
5,1/11/2018,1/17/2018,79,18,5
8,1/13/2018,1/17/2018,79,18,4
3,1/9/2018,1/18/2018,69,18,6
5,1/4/2018,1/18/2018,69,18,5
8,1/8/2018,1/18/2018,69,18,2
3,1/11/2018,1/18/2018,70,18,5
5,1/13/2018,1/18/2018,70,18,4
8,1/12/2018,1/18/2018,70,18,4
3,1/17/2018,1/18/2018,71,18,8
5,1/17/2018,1/18/2018,71,18,4
8,1/17/2018,1/18/2018,71,18,6
3,1/11/2018,1/18/2018,72,48,3
5,1/11/2018,1/18/2018,72,48,3
8,1/11/2018,1/18/2018,72,48,7
3,1/17/2018,1/18/2018,73,18,7
5,1/17/2018,1/18/2018,73,18,4
8,1/17/2018,1/18/2018,73,18,4
3,1/9/2018,1/18/2018,74,18,5
5,1/5/2018,1/18/2018,74,18,2
8,1/11/2018,1/18/2018,74,18,5
3,1/17/2018,1/18/2018,75,18,6
5,1/17/2018,1/18/2018,75,18,8
8,1/17/2018,1/18/2018,75,18,4
3,1/8/2018,1/18/2018,76,18,2
5,1/11/2018,1/18/2018,76,18,4
8,1/7/2018,1/18/2018,76,18,4
3,1/12/2018,1/18/2018,77,48,2
5,1/14/2018,1/18/2018,77,48,9
8,1/12/2018,1/18/2018,77,48,10
3,1/14/2018,1/18/2018,78,18,3
5,1/14/2018,1/18/2018,78,18,6
8,1/12/2018,1/18/2018,78,18,6
3,1/12/2018,1/18/2018,79,18,4
5,1/12/2018,1/18/2018,79,18,2
8,1/12/2018,1/18/2018,79,18,2
3,1/9/2018,1/19/2018,69,18,7
5,1/8/2018,1/19/2018,69,18,3
8,1/7/2018,1/19/2018,69,18,7
3,1/14/2018,1/19/2018,70,18,9
5,1/12/2018,1/19/2018,70,18,3
8,1/12/2018,1/19/2018,70,18,7
3,1/18/2018,1/19/2018,71,18,4
5,1/18/2018,1/19/2018,71,18,1
8,1/18/2018,1/19/2018,71,18,4
3,1/12/2018,1/19/2018,72,48,4
5,1/14/2018,1/19/2018,72,48,2
8,1/13/2018,1/19/2018,72,48,11
3,1/18/2018,1/19/2018,73,18,3
5,1/18/2018,1/19/2018,73,18,4
8,1/18/2018,1/19/2018,73,18,6
3,1/6/2018,1/19/2018,74,18,3
5,1/7/2018,1/19/2018,74,18,2
8,1/7/2018,1/19/2018,74,18,9
3,1/18/2018,1/19/2018,75,18,7
5,1/18/2018,1/19/2018,75,18,6
8,1/18/2018,1/19/2018,75,18,4
3,1/9/2018,1/19/2018,76,18,7
5,1/11/2018,1/19/2018,76,18,3
8,1/9/2018,1/19/2018,76,18,6
3,1/15/2018,1/19/2018,77,48,4
5,1/12/2018,1/19/2018,77,48,2
8,1/15/2018,1/19/2018,77,48,7
3,1/15/2018,1/19/2018,78,18,1
5,1/14/2018,1/19/2018,78,18,2
8,1/14/2018,1/19/2018,78,18,9
3,1/15/2018,1/19/2018,79,18,6
5,1/13/2018,1/19/2018,79,18,2
8,1/14/2018,1/19/2018,79,18,3
3,1/13/2018,1/20/2018,69,18,4
5,1/8/2018,1/20/2018,69,18,6
8,1/11/2018,1/20/2018,69,18,4
3,1/16/2018,1/20/2018,70,18,6
5,1/15/2018,1/20/2018,70,18,9
8,1/13/2018,1/20/2018,70,18,3
3,1/19/2018,1/20/2018,71,18,18
5,1/19/2018,1/20/2018,71,18,8
8,1/19/2018,1/20/2018,71,18,12
3,1/16/2018,1/20/2018,72,48,8
5,1/15/2018,1/20/2018,72,48,18
8,1/16/2018,1/20/2018,72,48,6
3,1/19/2018,1/20/2018,73,18,5
5,1/19/2018,1/20/2018,73,18,6
8,1/19/2018,1/20/2018,73,18,2
3,1/12/2018,1/20/2018,74,18,13
5,1/13/2018,1/20/2018,74,18,7
8,1/7/2018,1/20/2018,74,18,3
3,1/19/2018,1/20/2018,75,18,10
5,1/19/2018,1/20/2018,75,18,3
8,1/19/2018,1/20/2018,75,18,3
3,1/13/2018,1/20/2018,76,18,5
5,1/12/2018,1/20/2018,76,18,7
8,1/10/2018,1/20/2018,76,18,5
3,1/16/2018,1/20/2018,77,48,15
5,1/13/2018,1/20/2018,77,48,7
8,1/14/2018,1/20/2018,77,48,3
3,1/13/2018,1/20/2018,78,18,9
5,1/13/2018,1/20/2018,78,18,5
8,1/16/2018,1/20/2018,78,18,6
3,1/15/2018,1/20/2018,79,18,6
5,1/16/2018,1/20/2018,79,18,5
8,1/15/2018,1/20/2018,79,18,2
3,1/14/2018,1/21/2018,69,18,1
5,1/12/2018,1/21/2018,69,18,4
8,1/10/2018,1/21/2018,69,18,3
3,1/14/2018,1/21/2018,70,18,2
5,1/17/2018,1/21/2018,70,18,5
8,1/15/2018,1/21/2018,70,18,1
3,1/20/2018,1/21/2018,71,18,9
5,1/20/2018,1/21/2018,71,18,10
8,1/20/2018,1/21/2018,71,18,11
3,1/14/2018,1/21/2018,72,48,5
5,1/16/2018,1/21/2018,72,48,13
8,1/17/2018,1/21/2018,72,48,11
5,1/20/2018,1/21/2018,73,18,5
8,1/20/2018,1/21/2018,73,18,6
3,1/12/2018,1/21/2018,74,18,3
5,1/10/2018,1/21/2018,74,18,6
8,1/11/2018,1/21/2018,74,18,11
3,1/20/2018,1/21/2018,75,18,4
5,1/20/2018,1/21/2018,75,18,5
8,1/20/2018,1/21/2018,75,18,5
3,1/8/2018,1/21/2018,76,18,4
5,1/8/2018,1/21/2018,76,18,5
8,1/7/2018,1/21/2018,76,18,3
3,1/16/2018,1/21/2018,77,48,1
5,1/14/2018,1/21/2018,77,48,3
8,1/14/2018,1/21/2018,77,48,3
5,1/16/2018,1/21/2018,78,18,4
8,1/17/2018,1/21/2018,78,18,4
3,1/17/2018,1/21/2018,79,18,3
5,1/16/2018,1/21/2018,79,18,5
8,1/17/2018,1/21/2018,79,18,6
3,1/8/2018,1/22/2018,69,18,4
5,1/14/2018,1/22/2018,69,18,3
8,1/14/2018,1/22/2018,69,18,8
3,1/17/2018,1/22/2018,70,18,4
5,1/17/2018,1/22/2018,70,18,6
8,1/15/2018,1/22/2018,70,18,6
3,1/21/2018,1/22/2018,71,18,6
5,1/21/2018,1/22/2018,71,18,5
8,1/21/2018,1/22/2018,71,18,1
3,1/18/2018,1/22/2018,72,48,1
5,1/15/2018,1/22/2018,72,48,9
8,1/15/2018,1/22/2018,72,48,6
3,1/21/2018,1/22/2018,73,18,5
5,1/21/2018,1/22/2018,73,18,7
8,1/21/2018,1/22/2018,73,18,5
3,1/9/2018,1/22/2018,74,18,4
5,1/13/2018,1/22/2018,74,18,4
8,1/13/2018,1/22/2018,74,18,3
3,1/21/2018,1/22/2018,75,18,5
5,1/21/2018,1/22/2018,75,18,4
8,1/21/2018,1/22/2018,75,18,2
3,1/10/2018,1/22/2018,76,18,1
5,1/13/2018,1/22/2018,76,18,4
8,1/9/2018,1/22/2018,76,18,3
3,1/18/2018,1/22/2018,77,48,2
5,1/15/2018,1/22/2018,77,48,5
8,1/17/2018,1/22/2018,77,48,2
3,1/17/2018,1/22/2018,78,18,3
5,1/17/2018,1/22/2018,78,18,3
8,1/18/2018,1/22/2018,78,18,3
3,1/17/2018,1/22/2018,79,18,4
5,1/17/2018,1/22/2018,79,18,2
8,1/15/2018,1/22/2018,79,18,5
3,1/14/2018,1/23/2018,69,18,4
5,1/13/2018,1/23/2018,69,18,5
8,1/12/2018,1/23/2018,69,18,6
3,1/18/2018,1/23/2018,70,18,7
5,1/19/2018,1/23/2018,70,18,3
8,1/16/2018,1/23/2018,70,18,4
3,1/22/2018,1/23/2018,71,18,5
5,1/22/2018,1/23/2018,71,18,3
8,1/22/2018,1/23/2018,71,18,3
3,1/16/2018,1/23/2018,72,48,4
5,1/16/2018,1/23/2018,72,48,12
8,1/16/2018,1/23/2018,72,48,14
3,1/22/2018,1/23/2018,73,18,5
5,1/22/2018,1/23/2018,73,18,4
8,1/22/2018,1/23/2018,73,18,5
3,1/16/2018,1/23/2018,74,18,1
5,1/15/2018,1/23/2018,74,18,2
8,1/12/2018,1/23/2018,74,18,3
3,1/22/2018,1/23/2018,75,18,4
5,1/22/2018,1/23/2018,75,18,3
8,1/22/2018,1/23/2018,75,18,3
3,1/10/2018,1/23/2018,76,18,1
5,1/9/2018,1/23/2018,76,18,4
8,1/10/2018,1/23/2018,76,18,2
3,1/18/2018,1/23/2018,77,48,2
5,1/17/2018,1/23/2018,77,48,3
8,1/17/2018,1/23/2018,77,48,4
3,1/17/2018,1/23/2018,78,18,6
5,1/17/2018,1/23/2018,78,18,2
8,1/16/2018,1/23/2018,78,18,2
3,1/16/2018,1/23/2018,79,18,3
5,1/17/2018,1/23/2018,79,18,5
8,1/17/2018,1/23/2018,79,18,6
3,1/12/2018,1/24/2018,69,18,3
5,1/11/2018,1/24/2018,69,18,3
8,1/15/2018,1/24/2018,69,18,4
3,1/18/2018,1/24/2018,70,18,5
5,1/19/2018,1/24/2018,70,18,7
8,1/17/2018,1/24/2018,70,18,6
3,1/23/2018,1/24/2018,71,18,5
5,1/23/2018,1/24/2018,71,18,6
8,1/23/2018,1/24/2018,71,18,6
3,1/20/2018,1/24/2018,72,48,7
5,1/20/2018,1/24/2018,72,48,14
8,1/18/2018,1/24/2018,72,48,13
3,1/23/2018,1/24/2018,73,18,8
5,1/23/2018,1/24/2018,73,18,5
8,1/23/2018,1/24/2018,73,18,3
3,1/10/2018,1/24/2018,74,18,3
5,1/15/2018,1/24/2018,74,18,2
8,1/12/2018,1/24/2018,74,18,2
3,1/23/2018,1/24/2018,75,18,1
5,1/23/2018,1/24/2018,75,18,2
8,1/23/2018,1/24/2018,75,18,1
3,1/10/2018,1/24/2018,76,18,6
5,1/16/2018,1/24/2018,76,18,5
8,1/12/2018,1/24/2018,76,18,3
3,1/19/2018,1/24/2018,77,48,6
5,1/17/2018,1/24/2018,77,48,4
8,1/17/2018,1/24/2018,77,48,5
3,1/20/2018,1/24/2018,78,18,6
5,1/18/2018,1/24/2018,78,18,2
8,1/19/2018,1/24/2018,78,18,4
3,1/18/2018,1/24/2018,79,18,7
5,1/18/2018,1/24/2018,79,18,8
8,1/20/2018,1/24/2018,79,18,4
3,1/16/2018,1/25/2018,69,18,3
5,1/12/2018,1/25/2018,69,18,4
8,1/11/2018,1/25/2018,69,18,3
3,1/19/2018,1/25/2018,70,18,5
5,1/21/2018,1/25/2018,70,18,1
8,1/18/2018,1/25/2018,70,18,2
3,1/24/2018,1/25/2018,71,18,5
5,1/24/2018,1/25/2018,71,18,2
8,1/24/2018,1/25/2018,71,18,7
3,1/19/2018,1/25/2018,72,48,3
5,1/20/2018,1/25/2018,72,48,9
8,1/19/2018,1/25/2018,72,48,16
3,1/24/2018,1/25/2018,73,18,4
5,1/24/2018,1/25/2018,73,18,4
8,1/24/2018,1/25/2018,73,18,6
3,1/14/2018,1/25/2018,74,18,2
5,1/15/2018,1/25/2018,74,18,1
8,1/16/2018,1/25/2018,74,18,4
3,1/24/2018,1/25/2018,75,18,5
5,1/24/2018,1/25/2018,75,18,2
8,1/24/2018,1/25/2018,75,18,2
3,1/12/2018,1/25/2018,76,18,5
5,1/12/2018,1/25/2018,76,18,2
8,1/11/2018,1/25/2018,76,18,3
3,1/19/2018,1/25/2018,77,48,6
5,1/20/2018,1/25/2018,77,48,3
8,1/18/2018,1/25/2018,77,48,2
3,1/20/2018,1/25/2018,78,18,2
5,1/19/2018,1/25/2018,78,18,2
8,1/20/2018,1/25/2018,78,18,5
3,1/21/2018,1/25/2018,79,18,4
5,1/21/2018,1/25/2018,79,18,6
8,1/21/2018,1/25/2018,79,18,6
3,1/12/2018,1/26/2018,69,18,2
5,1/14/2018,1/26/2018,69,18,6
8,1/13/2018,1/26/2018,69,18,4
3,1/21/2018,1/26/2018,70,18,4
5,1/19/2018,1/26/2018,70,18,8
8,1/20/2018,1/26/2018,70,18,6
3,1/25/2018,1/26/2018,71,18,5
5,1/25/2018,1/26/2018,71,18,5
8,1/25/2018,1/26/2018,71,18,4
3,1/19/2018,1/26/2018,72,48,4
5,1/21/2018,1/26/2018,72,48,6
8,1/21/2018,1/26/2018,72,48,7
3,1/25/2018,1/26/2018,73,18,5
5,1/25/2018,1/26/2018,73,18,2
8,1/25/2018,1/26/2018,73,18,2
3,1/17/2018,1/26/2018,74,18,5
5,1/19/2018,1/26/2018,74,18,4
8,1/12/2018,1/26/2018,74,18,2
3,1/25/2018,1/26/2018,75,18,1
5,1/25/2018,1/26/2018,75,18,5
8,1/25/2018,1/26/2018,75,18,5
3,1/19/2018,1/26/2018,76,18,4
5,1/12/2018,1/26/2018,76,18,4
8,1/16/2018,1/26/2018,76,18,4
3,1/22/2018,1/26/2018,77,48,8
5,1/21/2018,1/26/2018,77,48,6
8,1/21/2018,1/26/2018,77,48,4
3,1/22/2018,1/26/2018,78,18,7
5,1/22/2018,1/26/2018,78,18,3
8,1/19/2018,1/26/2018,78,18,4
3,1/20/2018,1/26/2018,79,18,4
5,1/20/2018,1/26/2018,79,18,3
8,1/20/2018,1/26/2018,79,18,8
3,1/13/2018,1/27/2018,69,18,2
5,1/20/2018,1/27/2018,69,18,2
8,1/13/2018,1/27/2018,69,18,1
3,1/20/2018,1/27/2018,70,18,1
5,1/20/2018,1/27/2018,70,18,3
3,1/26/2018,1/27/2018,71,18,6
5,1/26/2018,1/27/2018,71,18,9
8,1/26/2018,1/27/2018,71,18,8
3,1/23/2018,1/27/2018,72,48,5
5,1/22/2018,1/27/2018,72,48,18
8,1/20/2018,1/27/2018,72,48,10
3,1/26/2018,1/27/2018,73,18,5
5,1/26/2018,1/27/2018,73,18,6
8,1/26/2018,1/27/2018,73,18,2
3,1/16/2018,1/27/2018,74,18,3
5,1/14/2018,1/27/2018,74,18,6
8,1/13/2018,1/27/2018,74,18,1
3,1/26/2018,1/27/2018,75,18,6
5,1/26/2018,1/27/2018,75,18,11
3,1/15/2018,1/27/2018,76,18,8
5,1/17/2018,1/27/2018,76,18,7
8,1/14/2018,1/27/2018,76,18,1
3,1/21/2018,1/27/2018,77,48,3
5,1/20/2018,1/27/2018,77,48,3
8,1/20/2018,1/27/2018,77,48,2
3,1/23/2018,1/27/2018,78,18,7
5,1/22/2018,1/27/2018,78,18,4
8,1/21/2018,1/27/2018,78,18,1
3,1/23/2018,1/27/2018,79,18,3
5,1/23/2018,1/27/2018,79,18,1
8,1/23/2018,1/27/2018,79,18,3
3,1/18/2018,1/28/2018,69,18,4
5,1/17/2018,1/28/2018,69,18,6
8,1/17/2018,1/28/2018,69,18,2
3,1/22/2018,1/28/2018,70,18,3
5,1/23/2018,1/28/2018,70,18,3
8,1/21/2018,1/28/2018,70,18,5
3,1/27/2018,1/28/2018,71,18,4
5,1/27/2018,1/28/2018,71,18,4
3,1/23/2018,1/28/2018,72,48,3
5,1/24/2018,1/28/2018,72,48,12
8,1/21/2018,1/28/2018,72,48,1
3,1/27/2018,1/28/2018,73,18,3
5,1/27/2018,1/28/2018,73,18,2
8,1/27/2018,1/28/2018,73,18,4
3,1/19/2018,1/28/2018,74,18,2
5,1/14/2018,1/28/2018,74,18,7
8,1/18/2018,1/28/2018,74,18,1
3,1/27/2018,1/28/2018,75,18,1
5,1/27/2018,1/28/2018,75,18,4
8,1/27/2018,1/28/2018,75,18,5
3,1/18/2018,1/28/2018,76,18,7
5,1/20/2018,1/28/2018,76,18,1
3,1/24/2018,1/28/2018,77,48,5
5,1/24/2018,1/28/2018,77,48,5
8,1/23/2018,1/28/2018,77,48,2
3,1/22/2018,1/28/2018,78,18,5
5,1/23/2018,1/28/2018,78,18,4
8,1/24/2018,1/28/2018,78,18,5
3,1/23/2018,1/28/2018,79,18,5
5,1/21/2018,1/28/2018,79,18,7
3,1/22/2018,1/29/2018,69,18,2
5,1/22/2018,1/29/2018,69,18,4
8,1/22/2018,1/29/2018,69,18,5
3,1/25/2018,1/29/2018,70,18,9
5,1/25/2018,1/29/2018,70,18,2
8,1/23/2018,1/29/2018,70,18,1
3,1/28/2018,1/29/2018,71,18,3
5,1/28/2018,1/29/2018,71,18,4
8,1/28/2018,1/29/2018,71,18,2
3,1/25/2018,1/29/2018,72,48,6
5,1/23/2018,1/29/2018,72,48,10
8,1/24/2018,1/29/2018,72,48,4
3,1/28/2018,1/29/2018,73,18,2
5,1/28/2018,1/29/2018,73,18,1
8,1/28/2018,1/29/2018,73,18,5
3,1/21/2018,1/29/2018,74,18,3
5,1/21/2018,1/29/2018,74,18,6
8,1/21/2018,1/29/2018,74,18,5
3,1/28/2018,1/29/2018,75,18,4
5,1/28/2018,1/29/2018,75,18,6
8,1/28/2018,1/29/2018,75,18,2
3,1/20/2018,1/29/2018,76,18,4
5,1/21/2018,1/29/2018,76,18,6
8,1/16/2018,1/29/2018,76,18,2
3,1/23/2018,1/29/2018,77,48,7
5,1/23/2018,1/29/2018,77,48,7
8,1/25/2018,1/29/2018,77,48,3
3,1/23/2018,1/29/2018,78,18,4
5,1/22/2018,1/29/2018,78,18,9
8,1/25/2018,1/29/2018,78,18,5
3,1/25/2018,1/29/2018,79,18,6
5,1/25/2018,1/29/2018,79,18,12
8,1/25/2018,1/29/2018,79,18,1
3,1/22/2018,1/30/2018,69,18,2
5,1/18/2018,1/30/2018,69,18,7
8,1/17/2018,1/30/2018,69,18,7
3,1/25/2018,1/30/2018,70,18,6
5,1/24/2018,1/30/2018,70,18,2
8,1/23/2018,1/30/2018,70,18,5
3,1/29/2018,1/30/2018,71,18,8
5,1/29/2018,1/30/2018,71,18,2
8,1/29/2018,1/30/2018,71,18,2
3,1/26/2018,1/30/2018,72,48,6
5,1/26/2018,1/30/2018,72,48,13
8,1/23/2018,1/30/2018,72,48,2
3,1/29/2018,1/30/2018,73,18,5
5,1/29/2018,1/30/2018,73,18,3
8,1/29/2018,1/30/2018,73,18,3
3,1/22/2018,1/30/2018,74,18,3
5,1/23/2018,1/30/2018,74,18,6
8,1/18/2018,1/30/2018,74,18,3
3,1/29/2018,1/30/2018,75,18,2
5,1/29/2018,1/30/2018,75,18,4
8,1/29/2018,1/30/2018,75,18,6
3,1/22/2018,1/30/2018,76,18,8
5,1/16/2018,1/30/2018,76,18,5
8,1/17/2018,1/30/2018,76,18,2
3,1/25/2018,1/30/2018,77,48,5
5,1/25/2018,1/30/2018,77,48,3
8,1/24/2018,1/30/2018,77,48,3
3,1/23/2018,1/30/2018,78,18,1
5,1/23/2018,1/30/2018,78,18,3
8,1/25/2018,1/30/2018,78,18,4
3,1/24/2018,1/30/2018,79,18,4
5,1/26/2018,1/30/2018,79,18,1
8,1/25/2018,1/30/2018,79,18,3
3,1/22/2018,1/31/2018,69,18,5
5,1/17/2018,1/31/2018,69,18,3
8,1/20/2018,1/31/2018,69,18,2
3,1/26/2018,1/31/2018,70,18,3
5,1/24/2018,1/31/2018,70,18,4
8,1/24/2018,1/31/2018,70,18,4
3,1/30/2018,1/31/2018,71,18,8
5,1/30/2018,1/31/2018,71,18,13
8,1/30/2018,1/31/2018,71,18,5
3,1/24/2018,1/31/2018,72,48,3
5,1/24/2018,1/31/2018,72,48,8
8,1/25/2018,1/31/2018,72,48,2
3,1/30/2018,1/31/2018,73,18,3
5,1/30/2018,1/31/2018,73,18,4
8,1/30/2018,1/31/2018,73,18,4
3,1/22/2018,1/31/2018,74,18,2
